alpha,tau,x0_0,x0_1,x0_2,x0_3,x0_4,x0_5,x0_6,x0_7,x0_8,x0_9,x0_10,x0_11,x0_12,x0_13,x0_14,x0_15,x0_16,x0_17,x0_18,x0_19,x0_20,x0_21,x0_22,x0_23,x0_24,x0_25,x0_26,x0_27,x0_28,x0_29,x0_30,x0_31,x0_32,x0_33,x0_34,x0_35,x0_36,x0_37,x0_38,x0_39,x0_40,x0_41,x0_42,x0_43,x0_44,x0_45,x0_46,x0_47,x0_48,x0_49,x0_50,x0_51,x0_52,x0_53,x0_54,x0_55,x0_56,x0_57,x0_58,x0_59,x0_60,x0_61,x0_62,x0_63,x0_64,x0_65,x0_66,x0_67,x0_68,x0_69,x0_70,x0_71,x0_72,x0_73,x0_74,x0_75,x0_76,x0_77,x0_78,x0_79,x0_80,x0_81,x0_82,x0_83,x0_84,x0_85,x0_86,x0_87,x0_88,x0_89,x0_90,x0_91,x0_92,x0_93,x0_94,x0_95,x0_96,x0_97,x0_98,x0_99,x0_100,y0,val_x0,xopt_0,xopt_1,xopt_2,xopt_3,xopt_4,xopt_5,xopt_6,xopt_7,xopt_8,xopt_9,xopt_10,xopt_11,xopt_12,xopt_13,xopt_14,xopt_15,xopt_16,xopt_17,xopt_18,xopt_19,xopt_20,xopt_21,xopt_22,xopt_23,xopt_24,xopt_25,xopt_26,xopt_27,xopt_28,xopt_29,xopt_30,xopt_31,xopt_32,xopt_33,xopt_34,xopt_35,xopt_36,xopt_37,xopt_38,xopt_39,xopt_40,xopt_41,xopt_42,xopt_43,xopt_44,xopt_45,xopt_46,xopt_47,xopt_48,xopt_49,xopt_50,xopt_51,xopt_52,xopt_53,xopt_54,xopt_55,xopt_56,xopt_57,xopt_58,xopt_59,xopt_60,xopt_61,xopt_62,xopt_63,xopt_64,xopt_65,xopt_66,xopt_67,xopt_68,xopt_69,xopt_70,xopt_71,xopt_72,xopt_73,xopt_74,xopt_75,xopt_76,xopt_77,xopt_78,xopt_79,xopt_80,xopt_81,xopt_82,xopt_83,xopt_84,xopt_85,xopt_86,xopt_87,xopt_88,xopt_89,xopt_90,xopt_91,xopt_92,xopt_93,xopt_94,xopt_95,xopt_96,xopt_97,xopt_98,xopt_99,xopt_100,val_xopt,objective_value
0.35,0.5,1.0,0.01,0.52,0.01,0.69,0.03,0.58,0.36,0.39,0.26,0.87,0.0,0.0,0.18,0.09,0.49,0.53,0.93,0.41,0.75,0.17,0.14,0.17,0.17,0.07,0.37,0.16,0.18,0.03,0.59,0.69,0.64,0.12,0.34,0.19,0.58,0.26,0.67,0.24,0.3,0.28,0.31,0.32,0.58,0.62,0.59,0.58,0.5,0.21,0.34,0.01,0.3,0.02,0.66,0.75,0.71,0.71,0.87,0.88,0.75,0.69,0.38,0.79,0.73,0.64,0.51,0.32,0.87,0.5,0.54,0.74,0.0,0.01,0.92,0.62,0.17,0.38,0.65,0.38,0.3,0.1,0.08,0.07,0.25,0.26,0.25,0.26,0.56,0.55,0.32,0.01,0.0,0.56,0.37,0.46,0.53,0.52,0.01,0.27,0.04,0.0,0.78,0.8421409180898414,1.0,0.010000000002417929,0.5199999999984576,0.010000000001988446,0.6899999999991866,0.030000000000116468,0.5800000000007522,0.3600000000014056,0.3899999999974996,0.25999999999845724,0.8700000000005029,3.331275890609149e-12,2.616078561078993e-12,0.17999999999633265,0.08999999999721563,0.4900000000007115,0.5299999999976764,0.930000000000745,0.4100000000000609,0.7499999999987017,0.1700000000043839,0.14000000000104004,0.1699999999988342,0.1699999999997371,0.06999999999977409,0.37000000000033645,0.16000000000065417,0.18000000000054203,0.0300000000012334,0.589999999997603,0.68999999999877,0.6400000000003719,0.12000000000060662,0.3399999999997599,0.1900000000030419,0.5799999999991295,0.2599999999996994,0.6700000000008706,0.24000000000186655,0.30000000000509025,0.28000000000293035,0.31000000000115835,0.3200000000016196,0.5799999999966414,0.6200000000005844,0.5899999999960805,0.5799999999994793,0.49999999999981987,0.21000000000071836,0.339999999997645,0.0099999999994487,0.3000000000016889,0.01999999999875248,0.6600000000003194,0.7500000000003243,0.7099999999990082,0.7100000000003633,0.869999999999345,0.8799999999983081,0.7500000000016945,0.689999999997155,0.3799999999994983,0.7899999999985818,0.7300000000039722,0.6399999999944869,0.5099999998344462,0.3199999999995066,0.8699999999956449,0.5000000000619966,0.5400000000014953,0.7400000000018392,2.578865120869998e-12,0.010000000001608285,0.9199999999992798,0.6200000000154724,0.17000000000071264,0.37999999999888245,0.6499999999995953,0.3799999999998884,0.2999999999998317,0.0999999999983487,0.08000000000156701,0.07000000000105856,0.2499999999973908,0.26000000000016216,0.24999999999908382,0.26000000000441925,0.5600000000003361,0.5499999999993556,0.31999999999904494,0.010000000001308873,3.801850665265687e-12,0.5600000000014023,0.37000000000021377,0.45999999999968627,0.5300000000002846,0.5200000000002539,0.010000000001107682,0.2699999999998448,0.03999999999984326,2.554027511927379e-12,0.8421409182065918,1.4623231451403798e-09
0.35,0.5,1.0,0.02,0.5,0.24,0.65,0.1,0.22,0.48,0.6,0.41,0.34,0.0,0.0,0.17,0.5,0.88,0.36,0.43,0.48,0.51,0.16,0.18,0.2,0.18,0.15,0.32,0.15,0.2,0.03,0.48,0.36,0.42,0.27,0.5,0.45,0.1,0.54,0.29,0.39,0.47,0.3,0.51,0.51,0.49,0.65,0.63,0.67,0.66,0.4,0.38,0.01,0.23,0.0,0.37,0.41,0.44,0.54,0.08,0.08,0.08,0.09,0.82,0.07,0.22,0.22,0.48,0.41,0.58,0.39,0.21,0.5,0.5,0.06,0.44,0.44,0.26,0.74,0.44,0.65,0.39,0.06,0.06,0.08,0.15,0.21,0.23,0.21,0.34,0.39,0.32,0.01,0.0,0.09,0.38,0.33,0.34,0.08,0.04,0.14,0.0,0.0,0.87,0.7495161871456401,1.0,0.0200000000027668,0.5,0.2400000000022495,0.65,0.1,0.22000000000089123,0.48000000000182813,0.6,0.4099999999975788,0.34000000000064134,0.0,0.0,0.16999999999645946,0.5,0.880000000000974,0.35999999999737864,0.4300000000011572,0.48000000000023163,0.5099999999985735,0.16000000000317752,0.18000000000100147,0.2,0.17999999999954489,0.15,0.3200000000002827,0.15,0.2,0.030000000001633716,0.4799999999971487,0.3599999999983843,0.4200000000009324,0.2700000000005946,0.5,0.45,0.1,0.5399999999996645,0.2900000000006847,0.39000000000175467,0.47000000000496894,0.3,0.5100000000013811,0.5099999999968757,0.489999999996698,0.65,0.6299999999953401,0.6699999999996037,0.660000000000068,0.4,0.3799999999972008,0.00999999999836253,0.23000000000140067,0.0,0.37000000000029115,0.4100000000006221,0.4399999999987675,0.5400000000005508,0.07999999999959674,0.07999999999699804,0.08000000000087534,0.08999999999775375,0.8199999999998284,0.06999999999779653,0.2200000000009868,0.21999999999610564,0.47999999978137126,0.40999999999973274,0.5799999999947041,0.3900000001185772,0.21000000000240532,0.5,0.5,0.06000000000151066,0.4399999999992279,0.44000000002859135,0.2600000000005915,0.7399999999991181,0.4399999999993898,0.65,0.38999999999973806,0.05999999999676011,0.060000000001350966,0.08000000000071397,0.15,0.20999999999983066,0.2299999999991294,0.21000000000508529,0.34000000000041153,0.3899999999993293,0.3199999999987514,0.01000000000204149,0.0,0.09000000000138982,0.38000000000033785,0.3299999999996888,0.34000000000041186,0.07999999999982074,0.040000000000447365,0.1399999999997777,0.0,0.0,0.7495161873270813,5.613356737291587e-10
0.35,0.5,1.0,0.01,0.14,0.21,0.67,0.61,0.07,0.18,0.69,0.26,0.04,0.0,0.0,0.58,0.98,0.18,0.66,0.0,0.03,0.0,0.68,0.78,0.82,0.46,0.0,0.51,0.76,0.73,0.0,0.02,0.04,0.03,0.98,0.16,0.98,0.47,0.5,0.1,0.85,0.53,0.6,0.45,0.5,0.31,0.75,0.81,0.82,0.69,0.34,0.41,0.0,0.22,0.01,0.59,0.62,0.74,0.72,0.63,0.58,0.63,0.55,0.71,0.1,0.05,0.04,0.16,0.38,0.11,0.31,0.09,0.88,0.0,0.05,0.5,0.24,0.02,0.27,0.9,0.03,0.11,0.51,0.55,0.57,0.76,0.64,0.67,0.66,0.34,0.73,0.58,0.0,0.0,0.45,0.35,0.04,0.0,0.01,0.03,0.1,0.53,0.0,0.9299999999999999,0.8511004167601488,1.0,0.010000000000045115,0.1399999999999959,0.21000000000003363,0.6699999999999952,0.609999999999998,0.07000000000001456,0.18000000000001287,0.6900000000000066,0.259999999999913,0.04000000000002146,0.0,0.0,0.5799999999999406,0.9799999999999773,0.18000000000000743,0.6599999999999614,0.0,0.030000000000011524,0.0,0.6800000000001354,0.780000000000025,0.8199999999998517,0.4599999999999975,0.0,0.5100000000000018,0.7600000000000071,0.7300000000000043,0.0,0.019999999999935573,0.03999999999998431,0.030000000000018363,0.9800000000000001,0.16000000000000364,0.9800000000001392,0.469999999999993,0.5,0.1,0.85,0.5300000000004957,0.6,0.45,0.5,0.30999999999996564,0.75,0.8099999999998676,0.8199999999999928,0.6899999999999997,0.3400000000000047,0.4099999999999451,0.0,0.22000000000000847,0.009999999999949615,0.5900000000000013,0.6200000000000057,0.7399999999999927,0.7200000000000036,0.6299999999999981,0.5799999999999007,0.6300000000005825,0.55,0.7099999999999959,0.1,0.05,0.039999999999993895,0.1599999999994952,0.3800000000000594,0.10999999999984673,0.3100000000028294,0.09000000000001833,0.8800000000000198,0.0,0.05,0.5,0.24000000000131072,0.020000000000025043,0.26999999999998336,0.9,0.03000000000001011,0.1100000000000006,0.5099999999998432,0.55,0.5699999999999992,0.7599999999999486,0.6399999999999916,0.6699999999999943,0.6600000000002587,0.3400000000000048,0.7299999999999957,0.5799999999999909,0.0,0.0,0.45,0.35,0.04000000000000582,0.0,0.010000000000086426,0.03000000000001497,0.1,0.5299999999999971,0.0,0.8511004167606686,0.0
0.35,0.5,1.0,0.01,0.46,0.01,0.98,0.03,0.04,0.31,0.38,0.2,0.59,0.0,0.0,0.37,0.44,0.16,0.47,0.63,0.15,0.74,0.36,0.31,0.3,0.44,0.34,0.29,0.4,0.53,0.0,0.1,0.21,0.44,0.15,0.51,0.35,0.21,0.3,0.35,0.27,0.32,0.26,0.32,0.33,0.44,0.72,0.73,0.86,0.74,0.31,0.32,0.0,0.07,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.01,0.01,0.91,0.06,0.21,0.21,0.49,0.44,0.61,0.78,0.08,0.33,0.5,0.12,0.0,0.8,0.03,0.2,0.75,0.03,0.42,0.27,0.26,0.25,0.63,0.57,0.56,0.64,0.49,0.84,0.88,0.0,0.0,0.1,0.6,0.52,0.56,0.76,0.14,0.02,0.1,0.0,0.89,0.9193611550636993,1.0,0.010000000000291729,0.4599999999997557,0.010000000000278763,0.9799999999998001,0.030000000000125236,0.04000000000023391,0.31000000000025973,0.3799999999997515,0.2,0.5900000000000838,0.0,0.0,0.36999999999935457,0.4399999999996104,0.16000000000012374,0.4699999999996787,0.63000000000015,0.15,0.739999999999796,0.3600000000007199,0.3100000000001812,0.3,0.43999999999994294,0.33999999999993863,0.2900000000000523,0.4,0.53000000000008,0.0,0.1,0.20999999999986746,0.44000000000013584,0.15,0.5100000000000013,0.35,0.2099999999999101,0.3,0.35,0.2700000000002647,0.32000000000082274,0.2600000000005033,0.32000000000028483,0.33000000000017293,0.43999999999925654,0.7200000000000255,0.7299999999994411,0.8599999999999015,0.7399999999999757,0.3100000000001391,0.3199999999996948,0.0,0.07000000000027766,0.0,0.0,0.0,0.040000000000021664,0.05,0.0,0.0,0.010000000000600948,0.00999999999975074,0.9099999999998921,0.05999999999988663,0.21000000000047805,0.20999999999927518,0.48999999999015104,0.43999999999963557,0.6099999999992664,0.7800000000001429,0.0800000000003309,0.3300000000002761,0.5,0.12000000000032161,0.0,0.8,0.030000000000207187,0.2,0.75,0.03000000000013897,0.4199999999999731,0.26999999999963914,0.26000000000040835,0.25,0.6299999999995829,0.5699999999999097,0.5599999999998202,0.6400000000002706,0.49000000000005656,0.83999999999988,0.8799999999998361,0.0,0.0,0.1,0.6,0.5199999999999024,0.5600000000000571,0.7600000000000221,0.14000000000008556,0.020000000000107744,0.1,0.0,0.9193611550671053,0.0
0.35,0.5,1.0,0.06,0.37,0.08,0.88,0.03,0.03,0.31,0.42,0.26,0.62,0.08,1.0,0.32,0.46,0.2,0.5,0.65,0.33,0.63,0.35,0.32,0.31,0.35,0.15,0.24,0.35,0.34,0.03,0.17,0.49,0.58,0.24,0.33,0.49,0.61,0.43,0.59,0.32,0.39,0.39,0.41,0.42,0.45,0.67,0.68,0.74,0.66,0.63,0.72,0.01,0.13,0.05,0.17,0.16,0.16,0.22,0.17,0.15,0.14,0.16,0.62,0.31,0.19,0.17,0.39,0.53,0.22,0.6,0.08,0.58,0.0,0.04,0.86,0.52,0.12,0.49,0.33,0.1,0.2,0.3,0.29,0.26,0.25,0.36,0.42,0.34,0.49,0.54,0.53,0.0,0.0,0.44,0.67,0.78,0.86,0.79,0.04,0.31,0.2,0.0,0.94,0.9004908909961702,1.0,0.06000000010603194,0.36999999994702787,0.08000000009916473,0.8799999999903814,0.029999999966697683,0.030000000022336323,0.3100000000956916,0.4199999999274285,0.2599999998760939,0.620000000050418,0.07999999998169592,0.9999999999752275,0.3199999998480809,0.4599999998947413,0.2000000000157353,0.49999999990079447,0.6500000000755856,0.33000000000451674,0.6299999999197938,0.3500000001578517,0.32000000006660734,0.3100000000391262,0.34999999996752135,0.14999999993929103,0.23999999999848487,0.35000000003866194,0.3400000000306154,0.030000000063436644,0.16999999988297582,0.48999999992053417,0.5800000000537291,0.24000000004173608,0.32999999999479024,0.49000000007990774,0.6099999999448603,0.42999999997775956,0.5900000000653286,0.3200000001059531,0.3899999998773094,0.3900000001395234,0.41000000010728505,0.4200000003413461,0.44999999984163486,0.6700000000315169,0.6799999998987776,0.739999999981064,0.6599999999982994,0.630000000059271,0.7199999998726689,0.009999999700222336,0.13000000005239165,0.04999999992176702,0.16999999998453963,0.15999999999124193,0.1599999999112096,0.22000000000717787,0.16999999994510695,0.14999999987842935,0.1399999999134954,0.1599999998469511,0.6199999999803295,0.3099999998955976,0.1900000000600731,0.1699999998096393,0.38999999559933607,0.5299999998819189,0.21999999988256966,0.6000000009917678,0.08000000008432709,0.5800000000948741,3.4361972289733606e-11,0.04000000011642751,0.8599999999938379,0.5199999993833597,0.12000000000657648,0.4899999999364262,0.3299999999659447,0.09999999997415883,0.19999999995540016,0.29999999994060494,0.2900000001532609,0.26000000001418994,0.2499999999147888,0.3599999999840718,0.41999999994419324,0.34000000008588965,0.49000000003316097,0.5399999999620425,0.5299999999333075,8.151963619281591e-11,9.589879809074912e-11,0.44000000012590396,0.6700000000142309,0.7800000000044596,0.8600000000542494,0.7900000000423222,0.04000000000258953,0.30999999998003946,0.19999999993564518,2.90704744618887e-11,0.900490894227103,3.393284934927297e-08
0.35,0.5,1.0,0.0,0.45,1.0,0.0,0.01,0.0,0.43,0.41,0.27,0.57,0.02,1.0,0.16,0.38,0.1,0.16,0.71,0.44,0.61,0.19,0.16,0.23,0.23,0.27,0.69,0.0,0.16,0.02,0.54,0.39,0.5,0.26,0.56,0.33,0.27,0.66,0.45,0.35,0.58,0.42,0.66,0.66,0.52,0.3,0.31,0.38,0.24,0.81,0.83,0.01,0.39,0.0,0.0,0.24,0.2,0.63,0.0,0.01,0.01,0.02,0.95,0.02,0.33,0.31,0.45,0.47,0.44,0.56,0.14,0.5,0.5,0.02,0.66,0.55,0.67,0.44,0.38,0.3,0.23,0.07,0.07,0.08,0.03,0.11,0.13,0.15,0.49,0.39,0.49,0.0,0.01,0.01,0.93,0.69,0.88,0.82,0.01,0.3,0.15,0.0,0.19999999999999996,0.4273484486797766,1.0,2.848144015382894e-09,0.4499999973530019,0.9999999826313194,5.6451787404939736e-09,0.010000003655239969,3.8118284783943414e-09,0.42999999542072503,0.4100000947424022,0.2700000052364725,0.5699999981953177,0.020000146558276605,0.9999999974996361,0.16000000775163437,0.3800000141887155,0.09999999852278808,0.1600000178122299,0.7099999929032108,0.4400000002956744,0.610000004989039,0.18999997833105248,0.1599999962199174,0.3033549893632581,0.23000000240678167,0.2700000025599603,0.6899999980846198,3.7237175196324826e-09,0.1599999989026835,0.019999995194996803,0.5400000090651699,0.39000000671410723,0.4999999972051151,0.25999999734246093,0.5599999992603986,0.32999995673438404,0.27000000481559155,0.6600000015209205,0.44999999535813784,0.34999999316245434,0.5398109493373362,0.41999997977291903,0.6599999973418395,0.6657138320287438,0.5200000021533377,0.30000000115370123,0.3100000527347403,0.3800000021747876,0.24000000103720426,0.809999995531314,0.8300000143319678,0.01000001134183241,0.3899999945070343,4.303212358997581e-09,4.228093075995144e-09,0.23999999722219528,0.20000001642918458,0.6299999908287713,4.740787089256619e-09,0.010000031921655194,6.323337395054359e-09,0.020000086474815944,0.9499999986923817,0.020000011103407142,0.3300000035289024,0.31000000654278265,0.2890286919035191,0.4700000048864103,0.4400000085048596,0.660747125801762,0.13999997980884954,0.4999999950373509,0.4999999986084742,0.01999999226009365,0.6600000026820675,0.5499999759929902,0.6699999963048131,0.44000000481573986,0.380000001232225,0.3000000005754951,0.23000000142986682,0.07000537229195514,0.06999993441157071,0.0800000029997966,0.030000028292861844,0.11000000097813574,0.13000000499703027,0.09938335891466296,0.4899999971170848,0.3900000023440116,0.4900000049305996,3.1594139768555344e-09,0.009999988718916627,0.009999995531784659,0.9299999980817178,0.6900000000883977,0.8799999971944158,0.8199999992291541,0.010000001180578137,0.3000000008465681,0.15000000384679824,2.4528595509386213e-09,0.6682337445582635,0.4416000620055907
0.35,0.5,1.0,0.09,0.37,0.02,0.85,0.19,0.25,0.29,0.4,0.24,0.43,0.1,1.0,0.56,0.56,0.31,0.64,0.42,0.18,0.6,0.55,0.57,0.58,0.55,0.31,0.52,0.26,0.35,0.04,0.17,0.14,0.15,0.58,0.27,0.6,0.3,0.39,0.18,0.64,0.57,0.4,0.63,0.62,0.35,0.68,0.7,0.83,0.58,0.41,0.47,0.02,0.17,0.05,0.47,0.5,0.53,0.54,0.42,0.39,0.38,0.35,0.72,0.24,0.2,0.18,0.38,0.38,0.41,0.53,0.19,0.54,0.5,0.12,0.67,0.54,0.04,0.13,0.85,0.05,0.13,0.64,0.69,0.71,0.72,0.71,0.89,0.72,0.64,0.84,0.21,0.0,1.0,0.37,0.35,0.2,0.39,0.44,0.11,0.14,0.15,0.0,0.78,0.6129295141092015,1.0,0.08999999180303116,0.37000000015015144,0.019999995480333262,0.8500000008895937,0.19000000040565918,0.24999999897040137,0.28999999780761093,0.4000000064506798,0.24000000245079453,0.42999999900647945,0.10000002004821752,0.9999999986615,0.5600000031721899,0.5600000043994566,0.30999999909343146,0.6400000036438809,0.41999999839940544,0.1799999999726786,0.6000000016549066,0.5499999933534252,0.5699999980836101,0.5800000164681529,0.5500000005044885,0.3100000006915815,0.5199999995706224,0.25999999922520833,0.3499999993550202,0.03999999787205116,0.17000000355459616,0.14000000201551902,0.14999999917121112,0.5799999990770115,0.2699999998750681,0.5999999927598157,0.3000000012337771,0.39000000056848755,0.1799999986155732,0.6399999975687682,0.5699999526632089,0.3999999947538501,0.6299999957585104,0.6235719007715317,0.35000000184928654,0.6799999996786502,0.7000000116214137,0.8300000004945025,0.580000000046478,0.409999998911088,0.47000000410998044,0.02000000264331648,0.16999999764997556,0.050000005184740307,0.46999999966497924,0.49999999921038707,0.5300000016567253,0.539999999279605,0.42000000011906413,0.39000000676068775,0.37999993487915523,0.3500000049057373,0.7200000005085151,0.24000000316104503,0.19999999989976194,0.18000000367824098,0.353077160895093,0.3800000013234823,0.41000000527318897,0.5506498127533304,0.18999999482023422,0.5399999980700813,0.49999999938873196,0.11999999709362977,0.6700000009012929,0.5399999492549703,0.039999999200972004,0.1300000016109609,0.8500000004142744,0.0500000001097162,0.13000000032533376,0.6400000122304418,0.6899999933766581,0.7099999996272701,0.7200000056812573,0.710000000829149,0.8900000009476478,0.719999967129923,0.6399999991140214,0.8400000008051733,0.2100000015756579,1.8406794437175123e-09,0.9999999951010006,0.3699999979335517,0.34999999972540674,0.20000000043340602,0.3899999994473133,0.4399999999207572,0.10999999987487058,0.14000000043515473,0.15000000065094127,1.333293672026074e-09,0.6459881302168777,0.051145339672979524
0.35,0.5,1.0,0.02,0.73,0.02,0.82,0.64,0.07,0.34,0.37,0.27,0.55,0.04,1.0,0.78,0.74,0.19,0.8,0.54,0.02,0.57,0.72,0.59,0.58,0.32,0.05,0.48,0.42,0.68,0.01,0.07,0.21,0.23,0.5,0.18,0.48,0.35,0.42,0.19,0.57,0.09,0.41,0.12,0.11,0.62,0.93,0.91,0.94,0.86,0.0,0.11,0.0,0.06,0.03,0.31,0.42,0.43,0.42,0.39,0.47,0.45,0.4,0.61,0.18,0.3,0.34,0.72,0.68,0.74,0.92,0.06,0.1,0.5,0.0,0.98,0.93,0.0,0.11,0.38,0.02,0.05,0.68,0.66,0.65,0.87,1.0,1.0,1.0,0.35,0.47,0.46,0.01,0.0,0.55,0.42,0.9,0.82,0.73,0.03,0.2,0.32,0.0,0.83,0.9439346321975697,1.0,0.02000000000080942,0.7299999999993456,0.02000000000123245,0.819999999999677,0.6399999999999774,0.07000000000047503,0.34000000000060504,0.3699999999981022,0.2699999999991228,0.55,0.03999999999617032,1.0,0.7799999999983758,0.7399999999985919,0.1900000000003177,0.8,0.540000000000584,0.02000000000005641,0.5699999999992695,0.720000000002995,0.5900000000005622,0.5799999999948539,0.3199999999997795,0.05,0.4800000000001451,0.4200000000002921,0.6800000000002511,0.010000000001227348,0.06999999999869717,0.20999999999941044,0.2300000000002167,0.5,0.17999999999997307,0.480000000002172,0.35,0.4199999999998583,0.19000000000041325,0.5700000000009378,0.09000000000163369,0.4100000000024238,0.12000000000054369,0.10999999999396251,0.6199999999977844,0.9300000000001473,0.9099999999981111,0.9399999999997439,0.8599999999999348,0.0,0.10999999999858538,0.0,0.060000000000729886,0.029999999998916015,0.3100000000002069,0.4200000000001739,0.42999999999944516,0.4200000000002553,0.38999999999949686,0.4699999999987018,0.45,0.4,0.6099999999998602,0.17999999999885316,0.3,0.3399999999967152,0.7199999999828148,0.6799999999989494,0.7399999999979332,0.9200000000125613,0.06000000000102982,0.1,0.5,0.0,0.9799999999995973,0.9299999999866392,0.0,0.10999999999941486,0.37999999999979006,0.020000000000071072,0.05,0.6799999999970823,0.6600000000016119,0.65,0.8699999999985194,1.0,1.0,1.0,0.35,0.4699999999996497,0.45999999999943936,0.010000000001543195,0.0,0.55,0.4200000000000787,0.9,0.8200000000001824,0.7300000000000831,0.03000000000022598,0.2,0.31999999999969403,0.0,0.9439346322075531,0.0
0.35,0.5,1.0,0.12,0.41,0.02,0.9,0.15,0.13,0.72,0.79,0.73,0.21,0.14,1.0,0.25,0.73,0.52,0.6,0.22,0.16,0.24,0.35,0.28,0.28,0.21,0.14,0.24,0.23,0.27,0.13,0.44,0.12,0.12,0.7,0.34,0.56,0.35,0.68,0.21,0.58,0.36,0.73,0.43,0.41,0.42,0.7,0.74,0.8,0.6,0.52,0.55,0.01,0.11,0.03,0.93,0.85,0.79,0.77,0.29,0.23,0.2,0.17,0.86,0.06,0.15,0.12,0.37,0.47,0.29,0.46,0.09,0.52,0.5,0.09,0.83,0.42,0.06,0.3,0.73,0.14,0.18,0.19,0.18,0.16,0.32,0.31,0.34,0.28,0.75,0.48,0.4,0.02,0.02,0.13,0.32,0.21,0.27,0.29,0.12,0.18,0.07,0.0,0.84,0.9081021097056654,1.0,0.12000000000343415,0.4099999999962543,0.02000000000037724,0.9,0.15,0.13000000000126818,0.7200000000040242,0.789999999994425,0.7299999999961739,0.21000000000131558,0.1399999999928334,1.0,0.25,0.7299999999935346,0.5200000000020187,0.6,0.22000000000124728,0.1599999999999104,0.23999999999635466,0.35,0.28000000000219954,0.2799999999935739,0.20999999999868502,0.13999999999869817,0.24000000000015204,0.23000000000076715,0.2700000000006441,0.13000000000268278,0.43999999999340506,0.11999999999706898,0.12000000000076048,0.7,0.33999999999959085,0.5600000000066614,0.35,0.6799999999995122,0.21000000000115934,0.5800000000035795,0.3600000000009768,0.7300000000099531,0.43000000000453853,0.4100000000046669,0.41999999999230364,0.7,0.7399999999887098,0.8,0.6,0.5200000000023128,0.55,0.009999999977600529,0.11000000000217257,0.029999999994215116,0.9300000000007087,0.85,0.7899999999979546,0.7700000000016975,0.2899999999985733,0.22999999999227463,0.2,0.1699999999938549,0.8599999999996686,0.059999999995276256,0.15,0.11999999999125463,0.36999999988348176,0.4699999999940982,0.2899999999883752,0.4600000000023291,0.09000000000334425,0.5200000000046326,0.5,0.09000000000269788,0.8299999999990952,0.41999999997869336,0.06000000000083477,0.3,0.729999999999541,0.13999999999974735,0.17999999999923072,0.18999999999325473,0.1800000000064864,0.1600000000000714,0.3199999999914574,0.3099999999984815,0.3399999999971494,0.2800000000118979,0.75,0.47999999999810355,0.4,0.019999999999269977,0.02000000000000649,0.13000000000270576,0.3199999999997358,0.2099999999986764,0.2700000000003859,0.2900000000000146,0.12000000000028527,0.17999999999932728,0.06999999999886458,0.0,0.9081021097486544,4.742925828284072e-10
0.35,0.5,1.0,0.03,0.67,0.45,0.61,0.07,0.05,0.38,0.5,0.25,0.24,0.03,0.68,0.47,0.71,0.27,0.38,0.34,0.2,0.35,0.42,0.3,0.31,0.32,0.31,0.46,0.22,0.29,0.02,0.18,0.27,0.41,0.27,0.32,0.58,0.28,0.51,0.4,0.44,0.38,0.42,0.46,0.44,0.65,0.72,0.68,0.83,0.57,0.56,0.62,0.02,0.34,0.0,0.19,0.27,0.35,0.3,0.03,0.04,0.05,0.04,0.9,0.07,0.33,0.35,0.66,0.68,0.49,0.83,0.1,0.33,0.5,0.04,0.71,0.81,0.37,0.83,0.79,0.13,0.22,0.23,0.22,0.22,0.37,0.4,0.48,0.45,0.66,0.61,0.96,0.07,0.0,0.07,0.51,0.58,0.57,0.66,0.17,0.04,0.34,0.0,0.8,0.8049193099364728,1.0,0.03000000000920813,0.6699999999971098,0.45,0.6099999999987219,0.07000000000001133,0.05,0.38000000000280715,0.5,0.25,0.24000000000155178,0.029999999991810716,0.6800000000012371,0.46999999999499886,0.7099999999941762,0.2700000000012862,0.3799999999955012,0.3400000000014835,0.2,0.35,0.42000000000669724,0.3,0.30999999999508604,0.31999999999931844,0.3099999999991656,0.46000000000049607,0.22000000000111963,0.29000000000084536,0.020000000002974104,0.17999999999325753,0.2699999999972977,0.41000000000126746,0.2700000000009803,0.31999999999977813,0.5800000000050921,0.27999999999813735,0.5099999999996951,0.4,0.44000000000304024,0.380000000004464,0.420000000006562,0.46000000000233515,0.44000000001092576,0.65,0.7200000000016558,0.6799999999901636,0.8299999999990791,0.5699999999997046,0.5600000000012083,0.619999999995775,0.019999999996025364,0.3400000000028227,0.0,0.19000000000063272,0.27000000000118496,0.35,0.3,0.029999999999497547,0.039999999992728644,0.05,0.03999999999434323,0.9,0.06999999999518183,0.3300000000057604,0.35,0.6599999997322904,0.6799999999958988,0.48999999999377664,0.8300000000590276,0.1,0.33000000000256197,0.5,0.04000000000538049,0.7099999999988279,0.8099999999659755,0.3700000000010627,0.8299999999981132,0.7899999999992224,0.12999999999992248,0.21999999999962952,0.22999999999113258,0.2200000000044403,0.2200000000014589,0.36999999999220134,0.4,0.4799999999986529,0.45,0.6600000000009776,0.6099999999987501,0.9599999999976991,0.0700000000052274,0.0,0.07000000000390962,0.5100000000000222,0.5799999999991091,0.5700000000005215,0.6600000000003623,0.17000000000084342,0.03999999999994698,0.339999999999061,0.0,0.8049193101335513,7.152045899927414e-10
